mileage;make;model;fuel;gear;offerType;price;hp;year;name
110412;Opel;Astra;Diesel;Manual;Used;8880;95;2016;Opel Astra
34955;Nissan;Micra;Gasoline;Manual;Used;8880;80;2016;Nissan Micra
149889;Opel;Insignia;Diesel;Automatic;Used;8890;136;2016;Opel Insignia
138965;Volkswagen;Golf;Diesel;Manual;Used;8890;110;2016;Volkswagen Golf
69934;Skoda;Fabia;Diesel;Manual;Used;8890;90;2016;Skoda Fabia
113000;Volkswagen;Golf Variant;Diesel;Manual;Used;8900;110;2016;Volkswagen Golf Variant
3070;Hyundai;i10;Gasoline;Manual;Used;7950;67;2017;Hyundai i10
60300;Peugeot;208;Gasoline;Manual;Used;7950;82;2017;Peugeot 208
79883;Ford;Fiesta;Gasoline;Manual;Used;7985;101;2017;Ford Fiesta
36955;Nissan;Micra;Gasoline;Manual;Used;7990;80;2017;Nissan Micra
24162;Hyundai;i10;Gasoline;Manual;Used;7990;67;2017;Hyundai i10
78588;Skoda;Fabia;Gasoline;Manual;Used;7990;60;2017;Skoda Fabia
63200;Renault;Clio;Gasoline;Manual;Used;7990;90;2017;Renault Clio
68753;Nissan;Micra;Gasoline;Manual;Used;7990;80;2017;Nissan Micra
29731;Toyota;Aygo;Gasoline;Manual;Used;7990;69;2017;Toyota Aygo
29712;Renault;Twingo;Gasoline;Manual;Used;7990;69;2017;Renault Twingo
45401;Skoda;Citigo;Gasoline;Manual;Used;7990;75;2017;Skoda Citigo
42341;Ford;Ka/Ka+;Gasoline;Manual;Used;7990;69;2017;Ford Ka/Ka+
68360;Toyota;Aygo;Gasoline;Manual;Used;7990;69;2017;Toyota Aygo
28864;Renault;Clio;Gasoline;Manual;Used;7995;73;2017;Renault Clio
52753;Lada;Vesta;Gasoline;Manual;Used;8000;106;2017;Lada Vesta
42000;Mitsubishi;Space Star;Gasoline;Manual;Used;8000;80;2017;Mitsubishi Space Star
46073;Ford;Fiesta;Gasoline;Manual;Used;8090;71;2017;Ford Fiesta
16000;Toyota;Aygo;Gasoline;Manual;Used;8100;69;2017;Toyota Aygo
27547;Fiat;500;Gasoline;Manual;Used;8190;69;2017;Fiat 500
28323;Fiat;500;Gasoline;Manual;Used;8190;69;2017;Fiat 500
6761;Volkswagen;Caddy;Gasoline;Manual;Used;19490;125;2018;Volkswagen Caddy
44626;Skoda;Octavia;Gasoline;Manual;Used;19940;179;2018;Skoda Octavia
35000;Honda;Civic;Gasoline;Manual;Used;19950;182;2018;Honda Civic
23100;Mitsubishi;Eclipse Cross;Gasoline;Manual;Used;21490;163;2018;Mitsubishi Eclipse Cross
29658;Opel;Grandland X;Diesel;Automatic;Used;21680;120;2018;Opel Grandland X
86886;Volkswagen;Passat Variant;Diesel;Automatic;Used;24869;239;2018;Volkswagen Passat Variant
47000;Jaguar;XF;Gasoline;Automatic;Used;24950;200;2018;Jaguar XF
37076;Skoda;Octavia;Gasoline;Automatic;Used;27890;245;2018;Skoda Octavia
51136;Volkswagen;Touareg;Diesel;Automatic;Used;28780;204;2018;Volkswagen Touareg
32900;Volkswagen;Passat Alltrack;Diesel;Automatic;Used;29990;190;2018;Volkswagen Passat Alltrack
26890;Audi;A7;Diesel;Automatic;Used;41830;326;2018;Audi A7
62302;Dacia;Sandero;Gasoline;Manual;Used;4700;73;2018;Dacia Sandero
84000;Fiat;Punto;Gasoline;Manual;Used;5990;69;2018;Fiat Punto
17896;Mitsubishi;Space Star;Gasoline;Manual;Used;6490;71;2018;Mitsubishi Space Star
78000;Volkswagen;up!;Gasoline;Manual;Used;6490;60;2018;Volkswagen up!
191533;Opel;Combo;Diesel;Manual;Used;6722;105;2018;Opel Combo
84800;Skoda;Citigo;Gasoline;Manual;Used;6850;60;2018;Skoda Citigo
62608;Volkswagen;up!;Gasoline;Manual;Used;6930;60;2018;Volkswagen up!
8100;Mercedes-Benz;E 300;Electric/Diesel;Automatic;Demonstration;45890;194;2019;Mercedes-Benz E 300
50307;Audi;Q5;Diesel;Automatic;Used;45950;231;2019;Audi Q5
26493;Mercedes-Benz;E 450;Gasoline;Automatic;Used;46777;367;2019;Mercedes-Benz E 450
70500;Lexus;RX 450h;Electric/Gasoline;Automatic;Used;47490;313;2019;Lexus RX 450h
14584;Audi;A6;Gasoline;Automatic;Used;48860;245;2019;Audi A6
60548;Mercedes-Benz;E 400;Diesel;Automatic;Used;48977;340;2019;Mercedes-Benz E 400
7441;Volvo;XC60;Diesel;Automatic;Demonstration;49990;190;2019;Volvo XC60
34444;Audi;RS3;Gasoline;Automatic;Used;51980;400;2019;Audi RS3
24350;Volkswagen;Touareg;Diesel;Automatic;Used;56450;286;2019;Volkswagen Touareg
15690;Volkswagen;Touareg;Diesel;Automatic;Employee's car;61950;286;2019;Volkswagen Touareg
2300;Volvo;XC60;Electric/Gasoline;Automatic;Demonstration;64800;392;2019;Volvo XC60
12100;Mercedes-Benz;CLS 350;Diesel;Automatic;Used;66890;286;2019;Mercedes-Benz CLS 350
28744;Volkswagen;T6 California;Diesel;Automatic;Used;74990;199;2019;Volkswagen T6 California
14500;Volkswagen;T6 California;Diesel;Automatic;Used;77905;199;2019;Volkswagen T6 California
8770;Jaguar;F-Pace;Gasoline;Automatic;Used;79980;551;2019;Jaguar F-Pace
23864;Ford;Fiesta;Gasoline;Manual;Employee's car;12970;95;2020;Ford Fiesta
25885;Ford;Fiesta;Gasoline;Manual;Employee's car;12980;95;2020;Ford Fiesta
5;Renault;Clio;Gasoline;Manual;Pre-registered;12995;101;2020;Renault Clio
19990;Ford;Fiesta;Gasoline;Manual;Employee's car;13330;95;2020;Ford Fiesta
2438;SEAT;Ibiza;Gasoline;Manual;Demonstration;13950;80;2020;SEAT Ibiza
50;SEAT;Arona;Gasoline;Manual;Pre-registered;14490;95;2020;SEAT Arona
18805;Ford;EcoSport;Gasoline;Manual;Employee's car;14990;101;2020;Ford EcoSport
9990;Ford;EcoSport;Gasoline;Manual;Employee's car;15490;101;2020;Ford EcoSport
18365;Ford;EcoSport;Gasoline;Manual;Employee's car;15790;101;2020;Ford EcoSport
23560;Ford;Fiesta;Gasoline;Manual;Employee's car;15880;125;2020;Ford Fiesta
9990;Ford;Fiesta;Electric/Gasoline;Manual;Employee's car;15970;125;2020;Ford Fiesta
6315;Ford;Fiesta;Electric/Gasoline;Manual;Employee's car;16450;125;2020;Ford Fiesta
4246;Mazda;2;Gasoline;Manual;Demonstration;16880;90;2020;Mazda 2
11570;Ford;Focus;Diesel;Manual;Employee's car;19390;150;2020;Ford Focus
7360;Ford;Focus;Diesel;Manual;Employee's car;19790;150;2020;Ford Focus
5050;Ford;Focus;Diesel;Manual;Employee's car;19970;150;2020;Ford Focus
8125;Ford;Focus;Diesel;Manual;Employee's car;19990;150;2020;Ford Focus
50;Ford;Puma;Gasoline;Manual;Pre-registered;19990;125;2020;Ford Puma
5050;Ford;Focus;Diesel;Manual;Employee's car;20385;150;2020;Ford Focus
135000;smart;forTwo;Diesel;Automatic;Used;3940;54;2011;smart forTwo
234730;Opel;Astra;Diesel;Automatic;Used;3949;160;2011;Opel Astra
42571;Hyundai;i10;Gasoline;Manual;Used;3950;69;2011;Hyundai i10
368777;Volkswagen;Caddy;CNG;Manual;Used;3950;109;2011;Volkswagen Caddy
130274;Ford;C-Max;Gasoline;Manual;Used;3950;150;2011;Ford C-Max
107517;Hyundai;i10;Gasoline;Manual;Used;3950;67;2011;Hyundai i10
199726;Skoda;Roomster;Diesel;Manual;Used;3980;90;2011;Skoda Roomster
178304;Ford;Focus;Diesel;Manual;Used;3990;109;2011;Ford Focus
213990;Hyundai;i30;Diesel;Manual;Used;3990;90;2011;Hyundai i30
103000;Hyundai;i10;Gasoline;Manual;Used;3990;69;2011;Hyundai i10
416000;Opel;Insignia;Diesel;Manual;Used;3990;160;2011;Opel Insignia
104500;Nissan;Note;Gasoline;Manual;Used;3990;88;2011;Nissan Note
169500;Renault;Megane;Diesel;Manual;Used;3990;106;2011;Renault Megane
43000;Hyundai;i10;Gasoline;Manual;Used;3990;69;2011;Hyundai i10
51174;Fiat;Panda;Gasoline;Manual;Used;3990;69;2011;Fiat Panda
199000;Opel;Astra;Diesel;Manual;Used;3999;110;2011;Opel Astra
110000;smart;forTwo;Gasoline;Automatic;Used;3999;61;2011;smart forTwo
99121;Peugeot;206;Gasoline;Manual;Used;3999;60;2011;Peugeot 206
202000;Ford;Focus;Diesel;Manual;Used;3999;95;2011;Ford Focus
93000;smart;forTwo;Gasoline;Automatic;Used;4795;71;2012;smart forTwo
131663;Ford;Fiesta;Gasoline;Manual;Used;4799;60;2012;Ford Fiesta
137500;Volkswagen;up!;Gasoline;Manual;Used;4800;75;2012;Volkswagen up!
122600;Peugeot;207;Gasoline;Manual;Used;4800;120;2012;Peugeot 207
81698;Volkswagen;up!;Gasoline;Manual;Used;4804;60;2012;Volkswagen up!
87000;Opel;Corsa;Gasoline;Manual;Used;4850;69;2012;Opel Corsa
89000;Kia;Picanto;Gasoline;Manual;Used;4870;69;2012;Kia Picanto
26147;Renault;Twingo;Gasoline;Manual;Used;4890;75;2012;Renault Twingo
81500;Toyota;Aygo;Gasoline;Manual;Used;4899;68;2012;Toyota Aygo
119600;Ford;Fiesta;Gasoline;Manual;Used;4900;82;2012;Ford Fiesta
153289;Hyundai;i30;LPG;Manual;Used;4900;109;2012;Hyundai i30
322418;Skoda;Octavia;Diesel;Automatic;Used;4900;140;2012;Skoda Octavia
52000;Ford;Fiesta;Gasoline;Automatic;Used;4900;97;2012;Ford Fiesta
56000;Ford;Ka/Ka+;Gasoline;Manual;Used;4900;69;2012;Ford Ka/Ka+
276000;Audi;A3;Diesel;Manual;Used;4900;140;2012;Audi A3
215000;Ford;Focus;Diesel;Manual;Used;4900;116;2012;Ford Focus
159999;Fiat;Doblo;Diesel;Manual;Used;4900;90;2012;Fiat Doblo
81000;Toyota;Aygo;Gasoline;Manual;Used;4900;68;2012;Toyota Aygo
120185;SEAT;Ibiza;Diesel;Manual;Used;4948;105;2012;SEAT Ibiza
116000;SEAT;Ibiza;Gasoline;Manual;Used;4950;86;2012;SEAT Ibiza
99000;Ford;Ka/Ka+;Gasoline;Manual;Used;4999;69;2013;Ford Ka/Ka+
175000;Kia;Ceed SW / cee'd SW;Diesel;Manual;Used;4999;128;2013;Kia Ceed SW / cee'd SW
74415;Fiat;Grande Punto;Gasoline;Manual;Used;4999;69;2013;Fiat Grande Punto
42000;Hyundai;i20;Gasoline;Manual;Used;4999;86;2013;Hyundai i20
85571;Kia;Rio;Gasoline;Manual;Used;5000;86;2013;Kia Rio
473000;Mercedes-Benz;E 200;Diesel;Automatic;Used;5000;136;2013;Mercedes-Benz E 200
68900;Ford;Ka/Ka+;Gasoline;Manual;Used;5100;69;2013;Ford Ka/Ka+
73350;Skoda;Citigo;Gasoline;Manual;Used;5180;60;2013;Skoda Citigo
124000;Ford;Fiesta;Diesel;Manual;Used;5200;75;2013;Ford Fiesta
162300;Opel;Adam;Gasoline;Manual;Used;5200;69;2013;Opel Adam
38220;Toyota;Aygo;Gasoline;Manual;Used;5200;68;2013;Toyota Aygo
109500;Kia;Rio;Gasoline;Manual;Used;5200;86;2013;Kia Rio
115000;Citroen;DS3;Gasoline;Manual;Used;5200;120;2013;Citroen DS3
94000;SEAT;Ibiza;Gasoline;Manual;Used;5200;69;2013;SEAT Ibiza
74000;Dacia;Logan;Gasoline;Manual;Used;5200;90;2013;Dacia Logan
150000;Kia;Rio;Gasoline;Manual;Used;5200;86;2013;Kia Rio
58200;Ford;Fiesta;Gasoline;Manual;Used;5200;60;2013;Ford Fiesta
150000;Kia;Venga;Diesel;Manual;Used;5200;90;2013;Kia Venga
78000;Ford;Ka/Ka+;Gasoline;Manual;Used;5250;69;2013;Ford Ka/Ka+
95000;Dacia;Sandero;Gasoline;Manual;Used;5250;90;2013;Dacia Sandero
50500;Ford;Fiesta;Gasoline;Manual;Used;5990;60;2015;Ford Fiesta
50531;smart;forTwo;Gasoline;Automatic;Used;5990;71;2015;smart forTwo
55650;Mitsubishi;Space Star;Gasoline;Manual;Used;5990;71;2015;Mitsubishi Space Star
42000;SEAT;Mii;Gasoline;Manual;Used;5990;60;2015;SEAT Mii
174418;SEAT;Ibiza;Diesel;Manual;Used;5990;105;2015;SEAT Ibiza
179850;Ford;Focus;Diesel;Manual;Used;5999;120;2015;Ford Focus
54777;Ford;Fiesta;Gasoline;Manual;Used;5999;60;2015;Ford Fiesta
37200;Skoda;Citigo;Gasoline;Manual;Used;6000;60;2015;Skoda Citigo
45000;smart;forTwo;Gasoline;Manual;Used;6000;71;2015;smart forTwo
93000;Fiat;Punto Evo;Gasoline;Manual;Used;6000;69;2015;Fiat Punto Evo
118000;Skoda;Fabia;Diesel;Manual;Used;6000;90;2015;Skoda Fabia
100000;Hyundai;i10;Gasoline;Manual;Used;6180;87;2015;Hyundai i10
79100;Nissan;Micra;Gasoline;Manual;Used;6199;80;2015;Nissan Micra
87370;Skoda;Fabia;Gasoline;Manual;Used;6199;86;2015;Skoda Fabia
157300;Fiat;Punto Evo;Gasoline;Manual;Used;6200;77;2015;Fiat Punto Evo
61880;Renault;Twingo;Gasoline;Manual;Used;6200;71;2015;Renault Twingo
45000;Nissan;Micra;Gasoline;Manual;Used;6200;80;2015;Nissan Micra
36018;Mitsubishi;Space Star;Gasoline;Manual;Used;6222;133;2015;Mitsubishi Space Star
132000;Ford;Fiesta;Diesel;Manual;Used;6250;95;2015;Ford Fiesta
77559;Opel;Corsa;Gasoline;Manual;Used;6290;69;2015;Opel Corsa
42000;Ford;Kuga;Gasoline;Manual;Used;13790;120;2016;Ford Kuga
147000;BMW;320;Diesel;Manual;Used;13999;190;2016;BMW 320
88250;Opel;Astra;Diesel;Manual;Used;14390;136;2016;Opel Astra
106000;Opel;Zafira;Diesel;Automatic;Used;14750;170;2016;Opel Zafira
46100;Opel;Mokka;Diesel;Manual;Used;14950;136;2016;Opel Mokka
52500;Opel;Mokka;Diesel;Manual;Used;15250;136;2016;Opel Mokka
142000;BMW;330;Diesel;Automatic;Used;16490;258;2016;BMW 330
38500;Volkswagen;Touran;Gasoline;Manual;Used;16500;110;2016;Volkswagen Touran
136498;Ford;S-Max;Diesel;Automatic;Used;18450;179;2016;Ford S-Max
112300;Audi;A4;Diesel;Automatic;Used;18450;190;2016;Audi A4
12600;Ford;Transit Custom;Diesel;Manual;Used;19900;155;2016;Ford Transit Custom
210000;BMW;530;Diesel;Automatic;Used;19900;258;2016;BMW 530
9350;Mercedes-Benz;GLA 180;Gasoline;Manual;Used;19950;122;2016;Mercedes-Benz GLA 180
34300;Mercedes-Benz;A 160;Gasoline;Automatic;Used;20899;102;2016;Mercedes-Benz A 160
139500;BMW;430;Diesel;Automatic;Used;21700;258;2016;BMW 430
133500;Audi;A6;Diesel;Automatic;Used;22350;272;2016;Audi A6
93500;BMW;520;Diesel;Automatic;Used;23999;184;2016;BMW 520
93500;BMW;520;Diesel;Automatic;Used;23999;184;2016;BMW 520
188500;BMW;535;Diesel;Automatic;Used;24499;313;2016;BMW 535
98500;Volkswagen;T6 Multivan;Diesel;Manual;Used;28850;102;2016;Volkswagen T6 Multivan
16500;Mercedes-Benz;E 220;Diesel;Automatic;Used;30888;194;2017;Mercedes-Benz E 220
67500;Mercedes-Benz;E 220;Diesel;Automatic;Used;30888;194;2017;Mercedes-Benz E 220
49000;Ford;Focus;Gasoline;Manual;Used;30900;349;2017;Ford Focus
49500;Mercedes-Benz;C 250;Gasoline;Automatic;Used;31290;211;2017;Mercedes-Benz C 250
59658;Mercedes-Benz;C 300;Gasoline;Automatic;Used;31487;245;2017;Mercedes-Benz C 300
27000;Ford;Kuga;Diesel;Automatic;Used;31690;179;2017;Ford Kuga
53501;Volvo;XC60;Diesel;Automatic;Used;31899;190;2017;Volvo XC60
67000;Mercedes-Benz;A 45 AMG;Gasoline;Automatic;Used;31900;381;2017;Mercedes-Benz A 45 AMG
50000;Mercedes-Benz;GLC 250;Diesel;Automatic;Used;32666;204;2017;Mercedes-Benz GLC 250
27491;Ford;Focus;Gasoline;Manual;Used;32900;349;2017;Ford Focus
45000;Audi;S3;Gasoline;Automatic;Used;32900;310;2017;Audi S3
71494;Mercedes-Benz;GLC 350;Diesel;Automatic;Used;32980;258;2017;Mercedes-Benz GLC 350
36977;Volvo;V90 Cross Country;Gasoline;Automatic;Used;33280;254;2017;Volvo V90 Cross Country
22181;Volvo;XC60;Diesel;Automatic;Used;33590;220;2017;Volvo XC60
29973;Audi;A4;Gasoline;Automatic;Used;33650;252;2017;Audi A4
86900;Volvo;XC90;Diesel;Automatic;Used;33749;235;2017;Volvo XC90
86419;Audi;Q5;Diesel;Automatic;Used;33920;190;2017;Audi Q5
113000;Audi;SQ5;Diesel;Automatic;Used;33990;326;2017;Audi SQ5
43990;Volvo;XC60;Diesel;Automatic;Used;34760;220;2017;Volvo XC60
38951;Mercedes-Benz;GLC 250;Diesel;Automatic;Used;36490;204;2017;Mercedes-Benz GLC 250
32000;Cupra;Ateca;Gasoline;Automatic;Used;33900;300;2018;Cupra Ateca
125000;Mercedes-Benz;V 220;Diesel;Automatic;Used;33980;163;2018;Mercedes-Benz V 220
51050;BMW;520;Diesel;Automatic;Used;33990;190;2018;BMW 520
87107;Audi;A6;Diesel;Automatic;Used;34400;272;2018;Audi A6
27586;Audi;A5;Gasoline;Automatic;Used;34589;190;2018;Audi A5
74426;Audi;Q5;Diesel;Automatic;Used;34820;163;2018;Audi Q5
87582;Audi;A5;Diesel;Automatic;Used;34820;218;2018;Audi A5
54000;Mercedes-Benz;C 250;Gasoline;Automatic;Used;34900;211;2018;Mercedes-Benz C 250
107496;Volvo;XC90;Diesel;Automatic;Used;34980;235;2018;Volvo XC90
45726;Ford;Edge;Diesel;Automatic;Used;34990;209;2018;Ford Edge
18202;Ford;Edge;Diesel;Automatic;Used;34990;209;2018;Ford Edge
99862;Audi;A6;Diesel;Automatic;Used;35740;326;2018;Audi A6
36605;Volvo;V60;Gasoline;Automatic;Used;35989;250;2018;Volvo V60
32950;Volvo;V90 Cross Country;Diesel;Automatic;Used;36450;235;2018;Volvo V90 Cross Country
84689;Audi;A6;Diesel;Automatic;Used;36550;320;2018;Audi A6
30797;Mercedes-Benz;GLC 250;Gasoline;Automatic;Used;36770;211;2018;Mercedes-Benz GLC 250
42109;Volkswagen;Tiguan;Gasoline;Automatic;Used;36880;220;2018;Volkswagen Tiguan
23123;Mercedes-Benz;E 200;Gasoline;Automatic;Used;36880;184;2018;Mercedes-Benz E 200
10827;Audi;S3;Gasoline;Automatic;Used;36900;310;2018;Audi S3
33000;Audi;S3;Gasoline;Automatic;Used;36900;310;2018;Audi S3
10197;Volkswagen;Golf GTI;Gasoline;Automatic;Used;27480;245;2019;Volkswagen Golf GTI
10;Hyundai;Ioniq;Electric;Manual;Demonstration;27670;120;2019;Hyundai Ioniq
15243;Volkswagen;Golf GTI;Gasoline;Automatic;Used;27890;245;2019;Volkswagen Golf GTI
15500;Audi;A3;Gasoline;Manual;Used;27940;150;2019;Audi A3
14900;Ford;Galaxy;Diesel;Automatic;Used;27950;150;2019;Ford Galaxy
26175;Mercedes-Benz;C 220;Diesel;Automatic;Used;27990;194;2019;Mercedes-Benz C 220
15000;Toyota;Camry;Electric/Gasoline;Automatic;Used;27990;218;2019;Toyota Camry
14355;Hyundai;Tucson;Gasoline;Automatic;Used;27991;177;2019;Hyundai Tucson
28458;Renault;Talisman;Gasoline;Automatic;Used;28401;224;2019;Renault Talisman
34464;Volkswagen;Golf GTI;Gasoline;Automatic;Used;28450;245;2019;Volkswagen Golf GTI
22422;Volkswagen;Tiguan;Gasoline;Automatic;Used;28480;190;2019;Volkswagen Tiguan
5;Kia;Optima;Gasoline;Automatic;Demonstration;28590;179;2019;Kia Optima
28933;Kia;Optima;Gasoline;Automatic;Demonstration;28690;238;2019;Kia Optima
20302;Ford;Galaxy;Diesel;Manual;Used;28711;190;2019;Ford Galaxy
17894;Volkswagen;T6.1 Transporter;Diesel;Manual;Used;28718;114;2019;Volkswagen T6.1 Transporter
9900;Audi;A4;Diesel;Automatic;Used;28750;136;2019;Audi A4
8191;Audi;Q2;Diesel;Automatic;Used;28850;150;2019;Audi Q2
13399;Volkswagen;Tiguan;Diesel;Manual;Used;28870;150;2019;Volkswagen Tiguan
10193;Ford;Kuga;Diesel;Automatic;Used;28950;179;2019;Ford Kuga
25929;Ford;Kuga;Diesel;Automatic;Used;28990;179;2019;Ford Kuga
17908;Ford;Puma;Gasoline;Manual;Employee's car;20750;125;2020;Ford Puma
3437;Ford;EcoSport;Diesel;Manual;Used;20750;125;2020;Ford EcoSport
4600;Renault;Megane;Gasoline;Manual;Demonstration;20780;140;2020;Renault Megane
10;Mazda;CX-30;Gasoline;Manual;Pre-registered;20790;122;2020;Mazda CX-30
14700;SEAT;Leon;Gasoline;Automatic;Employee's car;20830;150;2020;SEAT Leon
9466;Volkswagen;Golf;Gasoline;Manual;Demonstration;20900;131;2020;Volkswagen Golf
5962;Opel;Crossland X;Gasoline;Automatic;Used;20950;131;2020;Opel Crossland X
7300;Ford;Puma;Gasoline;Manual;Employee's car;20950;125;2020;Ford Puma
10;Ford;Fiesta;Electric/Gasoline;Manual;Demonstration;20950;125;2020;Ford Fiesta
3800;Renault;Megane;Gasoline;Manual;Demonstration;20980;140;2020;Renault Megane
3078;Ford;Puma;Gasoline;Manual;Employee's car;20999;125;2020;Ford Puma
3352;Ford;EcoSport;Diesel;Manual;Used;21220;125;2020;Ford EcoSport
10;Hyundai;Ioniq;Electric/Gasoline;Automatic;Demonstration;21250;105;2020;Hyundai Ioniq
2585;Ford;Puma;Gasoline;Manual;Employee's car;21298;125;2020;Ford Puma
2248;Ford;Focus;Electric/Gasoline;Manual;Used;21450;125;2020;Ford Focus
29;Ford;Puma;Gasoline;Automatic;Used;21490;125;2020;Ford Puma
18595;Ford;Focus;Gasoline;Manual;Used;21490;150;2020;Ford Focus
9306;Ford;Puma;Gasoline;Manual;Employee's car;21498;125;2020;Ford Puma
10;Hyundai;i30;Gasoline;Automatic;Demonstration;21540;140;2020;Hyundai i30
6500;SEAT;Ateca;Gasoline;Manual;Demonstration;21550;116;2020;SEAT Ateca
5;Hyundai;Tucson;Gasoline;Automatic;Pre-registered;36870;179;2021;Hyundai Tucson
10;Hyundai;i30;Gasoline;Automatic;Pre-registered;36990;280;2021;Hyundai i30
10;Hyundai;i30;Gasoline;Automatic;Pre-registered;37550;280;2021;Hyundai i30
5;Hyundai;Tucson;Electric/Gasoline;Automatic;Pre-registered;37970;230;2021;Hyundai Tucson
5;Hyundai;Tucson;Electric/Gasoline;Automatic;Pre-registered;37970;230;2021;Hyundai Tucson
125;Volkswagen;Tiguan;Diesel;Automatic;Employee's car;37980;150;2021;Volkswagen Tiguan
125;Volkswagen;Tiguan;Diesel;Automatic;Employee's car;37980;150;2021;Volkswagen Tiguan
18;Hyundai;Tucson;Electric/Gasoline;Automatic;Pre-registered;37988;230;2021;Hyundai Tucson
10;Hyundai;Tucson;Electric/Gasoline;Automatic;Demonstration;38387;230;2021;Hyundai Tucson
10;Hyundai;Tucson;Electric/Gasoline;Automatic;Pre-registered;38440;265;2021;Hyundai Tucson
12;Ford;Tourneo Custom;Diesel;Manual;Used;39850;185;2021;Ford Tourneo Custom
5;Jeep;Compass;Electric/Gasoline;Automatic;Demonstration;39890;179;2021;Jeep Compass
12;Hyundai;Tucson;Gasoline;Automatic;Pre-registered;39988;179;2021;Hyundai Tucson
2900;Cupra;Leon;Electric/Gasoline;Automatic;Used;39990;245;2021;Cupra Leon
2500;Cupra;Formentor;Electric/Gasoline;Automatic;Demonstration;39990;245;2021;Cupra Formentor
1500;Cupra;Ateca;Gasoline;Automatic;Employee's car;40499;300;2021;Cupra Ateca
2500;Opel;Grandland X;Electric/Gasoline;Automatic;Used;40780;300;2021;Opel Grandland X
2222;Peugeot;5008;Gasoline;Automatic;Demonstration;40840;181;2021;Peugeot 5008
10;Ford;Ranger;Diesel;Automatic;Used;40850;212;2021;Ford Ranger
10;Citroen;Spacetourer;Diesel;Automatic;Pre-registered;40890;177;2021;Citroen Spacetourer
177000;Renault;Megane;Diesel;Manual;Used;3990;90;2011;Renault Megane
177000;Ford;Focus;Diesel;Manual;Used;3999;109;2011;Ford Focus
110000;smart;forTwo;Gasoline;Automatic;Used;3999;61;2011;smart forTwo
83223;Peugeot;207;Gasoline;Manual;Used;3999;95;2011;Peugeot 207
69000;Renault;Clio;Gasoline;Manual;Used;3999;75;2011;Renault Clio
162300;Opel;Astra;Gasoline;Manual;Used;3999;101;2011;Opel Astra
144000;Mercedes-Benz;A 180;Diesel;Manual;Used;3999;109;2011;Mercedes-Benz A 180
46850;Suzuki;Alto;Gasoline;Manual;Used;3999;68;2011;Suzuki Alto
168000;Hyundai;i30;Diesel;Manual;Used;3999;90;2011;Hyundai i30
500000;Volkswagen;Touran;Diesel;Manual;Used;3999;105;2011;Volkswagen Touran
181701;Opel;Meriva;Diesel;Manual;Used;3999;110;2011;Opel Meriva
99800;SEAT;Ibiza;Gasoline;Manual;Used;4000;69;2011;SEAT Ibiza
145000;Citroen;C3;Gasoline;Manual;Used;4000;73;2011;Citroen C3
54071;Hyundai;i10;Gasoline;Manual;Used;4099;69;2011;Hyundai i10
176000;Suzuki;Swift;Diesel;Manual;Used;4200;75;2011;Suzuki Swift
30500;Peugeot;207;Gasoline;Manual;Used;4200;95;2011;Peugeot 207
434000;Skoda;Superb;Diesel;Automatic;Used;4200;170;2011;Skoda Superb
306000;Fiat;Scudo;Diesel;Manual;Used;4200;136;2011;Fiat Scudo
62000;Fiat;Panda;Gasoline;Manual;Used;4200;69;2011;Fiat Panda
144134;Hyundai;i30;Diesel;Manual;Used;4490;90;2012;Hyundai i30
130000;Fiat;500;Gasoline;Manual;Used;4490;69;2012;Fiat 500
43000;Hyundai;i10;Gasoline;Manual;Used;4490;69;2012;Hyundai i10
264038;Volkswagen;Golf;Diesel;Manual;Used;4490;105;2012;Volkswagen Golf
79000;Renault;Clio;Gasoline;Manual;Used;4490;75;2012;Renault Clio
77709;Nissan;Micra;Gasoline;Manual;Used;4490;80;2012;Nissan Micra
110474;Peugeot;207;Gasoline;Manual;Used;4499;95;2012;Peugeot 207
168000;Peugeot;308;Diesel;Manual;Used;4499;111;2012;Peugeot 308
79500;Opel;Corsa;Gasoline;Manual;Used;4499;69;2012;Opel Corsa
75000;Ford;Fiesta;Gasoline;Manual;Used;4499;60;2012;Ford Fiesta
90000;Kia;Picanto;Gasoline;Manual;Used;4499;69;2012;Kia Picanto
98789;Opel;Corsa;Gasoline;Manual;Used;4499;87;2012;Opel Corsa
90000;Volkswagen;up!;Gasoline;Manual;Used;4500;60;2012;Volkswagen up!
207000;Opel;Combo;Diesel;Manual;Used;4500;105;2012;Opel Combo
